PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,2,0.183230929,0.439832294
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,134217728,2,0.369241548,0.925290406
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,4,6.67E-05,7.62E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,4,5.75E-05,6.72E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,4,5.77E-05,6.75E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,4,9.97E-05,0.000109737
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,4,5.63E-05,6.79E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,4,0.000674405,0.000688453
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,4,0.000331904,0.000349388
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,4,7.56E-05,9.68E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,4,6.71E-05,9.73E-05
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,4,7.66E-05,0.000127998
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,4,8.65E-05,0.0001869
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,4,0.000677192,0.000854537
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,4,0.001501613,0.001843604
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,4,0.00029551,0.001012928
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,4,0.000447897,0.001733441
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,4,0.001116589,0.0034503
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1048576,4,0.002053991,0.006041499
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2097152,4,0.004842919,0.012237292
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4194304,4,0.007674808,0.021877429
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8388608,4,0.015830584,0.044564142
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16777216,4,0.023047984,0.078231243
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,33554432,4,0.049226632,0.156392376
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,67108864,4,0.107543354,0.366317274
MUL_VECTORS,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,134217728,4,0.196388457,0.75302359
,,,,,
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,0,1.79E-07,4.49E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,0,2.45E-07,4.44E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,0,3.69E-07,4.07E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,0,6.91E-07,4.33E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,0,1.22E-06,4.43E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,0,2.47E-06,5.02E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,0,6.26E-06,5.96E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2048,0,1.14E-05,6.78E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4096,0,2.49E-05,9.75E-05
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8192,0,4.78E-05,0.000142121
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16384,0,9.71E-05,0.00023946
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32768,0,0.000190065,0.00042362
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,65536,0,0.000382748,0.000823335
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,131072,0,0.000761407,0.001585123
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,262144,0,0.001550701,0.00321037
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,524288,0,0.002987815,0.006153517
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1048576,0,0.006116779,0.01226137
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2097152,0,0.010666367,0.020268342
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4194304,0,0.021015731,0.040795325
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8388608,0,0.038005055,0.075974534
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16777216,0,0.075706735,0.151777315
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,33554432,0,0.152171543,0.30298466
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,67108864,0,0.304408386,0.608615308
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,134217728,0,0.609007218,1.219499169
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,4,0.000110046,0.000177937
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,4,8.65E-05,0.000121156
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,4,0.000113743,0.000180436
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,4,8.53E-05,0.000123823
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,4,0.000112936,0.000177337
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,4,8.81E-05,0.000133948
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,4,0.000112153,0.00018724
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2048,4,0.000100542,0.00015483
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4096,4,0.000124694,0.000226493
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8192,4,0.000116139,0.000204126
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16384,4,0.000169032,0.000364188
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32768,4,0.000228022,0.000465401
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,65536,4,0.00033143,0.000937948
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,131072,4,0.000555622,0.001420949
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,262144,4,0.000933243,0.003161759
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,524288,4,0.00189319,0.005519764
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1048576,4,0.003241705,0.010608561
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2097152,4,0.005383074,0.016208788
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4194304,4,0.009662252,0.034998921
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8388608,4,0.017941909,0.058406758
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16777216,4,0.030667474,0.108460295
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,33554432,4,0.050441511,0.199623607
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,67108864,4,0.109317954,0.406389613
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,134217728,4,0.200351896,0.7927226
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,8,0.000150703,0.000190877
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,8,0.000148918,0.0001833
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,8,0.000138464,0.000171932
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,8,0.000140571,0.000174527
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,8,0.000137995,0.000174676
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,8,0.000142743,0.000183832
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,8,0.000155174,0.000198261
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2048,8,0.000145624,0.000192557
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4096,8,0.00014838,0.000207959
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8192,8,0.000161644,0.000242577
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16384,8,0.000192351,0.00030636
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32768,8,0.000213157,0.00040875
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,65536,8,0.000297053,0.000668724
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,131072,8,0.000363408,0.00107628
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,262144,8,0.000567424,0.001989522
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,524288,8,0.001172929,0.003605043
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1048576,8,0.00162073,0.005927337
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2097152,8,0.002931808,0.011969034
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4194304,8,0.005256021,0.023374996
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8388608,8,0.00950963,0.045602544
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16777216,8,0.017887701,0.089676487
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,33554432,8,0.034815796,0.17951312
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,67108864,8,0.062957939,0.360121114
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,134217728,8,0.114519238,0.709564377
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,12,0.000223594,0.000262201
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,12,0.000216808,0.000252545
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,12,0.00020736,0.000241573
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,12,0.000188859,0.00022249
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,12,0.000362319,0.000398327
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,12,0.000195776,0.000234161
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,12,0.000210634,0.00025495
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2048,12,0.000199546,0.000250084
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4096,12,0.000231058,0.000291159
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8192,12,0.000227763,0.000310919
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16384,12,0.000262628,0.000393795
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32768,12,0.000272347,0.000465054
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,65536,12,0.000353395,0.000718837
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,131072,12,0.000427546,0.001154544
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,262144,12,0.000514907,0.002000313
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,524288,12,0.001223273,0.00416167
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1048576,12,0.001851192,0.006628483
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2097152,12,0.002446956,0.011599472
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4194304,12,0.004677222,0.02335197
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8388608,12,0.008328124,0.044595491
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16777216,12,0.015835902,0.088409984
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,33554432,12,0.028870787,0.173842768
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,67108864,12,0.056588826,0.352122333
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,134217728,12,0.106014125,0.699457233
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16,16,0.000292471,0.000334272
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32,16,0.000273402,0.00030809
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,64,16,0.000256073,0.000292457
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,128,16,0.000264346,0.000298708
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,256,16,0.000254986,0.000293408
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,512,16,0.000272224,0.000311301
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1024,16,0.000271433,0.000319691
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2048,16,0.000307513,0.000356421
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4096,16,0.000289567,0.000351933
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8192,16,0.000287346,0.000373029
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16384,16,0.000323556,0.000440099
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,32768,16,0.000383285,0.000589757
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,65536,16,0.000394434,0.000756508
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,131072,16,0.000455756,0.001252545
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,262144,16,0.000525051,0.001983389
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,524288,16,0.001260328,0.004092637
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,1048576,16,0.001511048,0.005870698
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,2097152,16,0.0026381,0.011710688
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,4194304,16,0.00493956,0.023291526
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,8388608,16,0.008298361,0.045354171
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,16777216,16,0.01565461,0.088066554
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,33554432,16,0.030626343,0.175132434
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,67108864,16,0.059948589,0.354626234
MUL_VECTORS,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,134217728,16,0.114257365,0.707961961
